time_c,ECG data
5.596,2193.242573
5.6,2144.64988
5.604,2150.394279
5.608,2170.376738
5.612,2143.822866
5.616,2066.843458
5.62,1996.994257
5.624,1985.12548
5.628,1986.958323
5.632,1943.439477
5.636,1850.746793
5.64,1761.451574
5.644,1727.32046
5.648,1708.768512
5.652,1647.971767
5.656,1539.543455
5.66,1442.380421
5.664,1409.612764
5.668,1399.085092
5.672,1351.073545
5.676,1264.415832
5.68,1193.829023
5.684,1190.051578
5.688,1218.527701
5.692,1219.354715
5.696,1196.846509
5.7,1198.634648
5.704,1279.033873
5.708,1401.074398
5.712,1503.22187
5.716,1575.932095
5.72,1662.656863
5.724,1799.002504
5.728,1944.646471
5.732,2047.240978
5.736,2097.778272
5.74,2148.36027
5.744,2240.36005
5.748,2343.490999
5.752,2397.939849
5.756,2402.857232
5.76,2408.176948
5.764,2457.775469
5.768,2522.126141
5.772,2538.77819
5.776,2510.056199
5.78,2483.077643
5.784,2504.781187
5.788,2551.116353
5.792,2563.49922
5.796,2530.820969
5.8,2497.38276
5.804,2517.767551
5.808,2558.447726
5.812,2564.706214
5.816,2527.535263
5.82,2496.466338
5.824,2510.614992
5.828,2546.668356
5.832,2553.195066
5.836,2517.432275
5.84,2480.686007
5.844,2498.835623
5.848,2543.203836
5.852,2555.094964
5.856,2518.795731
5.86,2479.635475
5.864,2498.27683
5.868,2541.750972
5.872,2552.815086
5.876,2516.784074
5.88,2480.686007
5.884,2500.556707
5.888,2544.477885
5.892,2553.597397
5.896,2513.543071
5.9,2471.901771
5.904,2489.850222
5.908,2536.386554
5.912,2551.295167
5.916,2521.053257
5.92,2490.453719
5.924,2509.832681
5.928,2554.647929
5.932,2564.326234
5.936,2530.284528
5.94,2499.148548
5.944,2517.544033
5.948,2559.006519
5.952,2570.070633
5.956,2533.212606
5.96,2502.791882
5.964,2528.786961
5.968,2574.205705
5.972,2580.66536
5.976,2542.756801
5.98,2505.630553
5.984,2525.925937
5.988,2574.540982
5.992,2587.884973
5.996,2554.491467
6,2518.862786
6.004,2536.118333
6.008,2585.605095
6.012,2596.959781
6.016,2560.839362
6.02,2525.165978
6.024,2545.126086
6.028,2588.10849
6.032,2596.222174
6.036,2562.60515
6.04,2529.345754
6.044,2543.963795
6.048,2588.510822
6.052,2602.771235
6.056,2566.472002
6.06,2526.752952
6.064,2543.561464
6.068,2584.487508
6.072,2601.139557
6.076,2575.569162
6.08,2538.353507
6.084,2557.285435
6.088,2603.665305
6.092,2618.819787
6.096,2586.655627
6.1,2550.244635
6.104,2563.610979
6.108,2609.700276
6.112,2630.241529
6.116,2600.938392
6.12,2561.308749
6.124,2573.736319
6.128,2603.397084
6.132,2600.983095
6.136,2560.906417
6.14,2504.311801
6.144,2502.791882
6.148,2541.818028
6.152,2554.871446
6.156,2517.834606
6.16,2484.195231
6.164,2512.738408
6.168,2572.171697
6.172,2592.824709
6.176,2573.021063
6.18,2542.153304
6.184,2550.468153
6.188,2590.030741
6.192,2606.191052
6.196,2578.698406
6.2,2538.107638
6.204,2546.266025
6.208,2587.393235
6.212,2599.194956
6.216,2571.210572
6.22,2537.727658
6.224,2554.089135
6.228,2602.413607
6.232,2619.423284
6.236,2592.042398
6.24,2553.932673
6.244,2561.487563
6.248,2601.29602
6.252,2616.003468
6.256,2598.323238
6.26,2605.676962
6.264,2714.753475
6.268,2844.930034
6.272,2857.625825
6.276,2762.653263
6.28,2572.931656
6.284,2261.057766
6.288,1765.854867
6.292,1175.321779
6.296,1026.637975
6.3,1312.069751
6.304,2105.623735
6.308,2723.090675
6.312,2728.902129
6.316,2549.819952
6.32,2429.388753
6.324,2370.134279
6.328,2376.728043
6.332,2390.541421
6.336,2382.539497
6.34,2355.940921
6.344,2362.98172
6.348,2402.857232
6.352,2412.267317
6.356,2372.83884
6.36,2323.419133
6.364,2321.139255
6.368,2354.555113
6.372,2362.132354
6.376,2329.252938
6.38,2281.062577
6.384,2277.285132
6.388,2306.208289
6.392,2303.034342
6.396,2257.034452
6.4,2204.463149
6.404,2195.902431
6.408,2222.121027
6.412,2221.539881
6.416,2171.67314
6.42,2103.120339
6.424,2073.548981
6.428,2089.865755
6.432,2083.629618
6.436,2021.067085
6.44,1936.018698
6.444,1887.090729
6.448,1880.720482
6.452,1854.054851
6.456,1778.818879
6.46,1677.118442
6.464,1618.333354
6.468,1596.205127
6.472,1547.277158
6.476,1445.867294
6.48,1333.750943
6.484,1275.055262
6.488,1263.208838
6.492,1234.732715
6.496,1163.542409
6.5,1083.567868
6.504,1057.259864
6.508,1090.228688
6.512,1116.067304
6.516,1119.353011
6.52,1131.579415
6.524,1208.514119
6.528,1342.043441
6.532,1465.916808
6.536,1552.619225
6.54,1631.7444
6.544,1748.889893
6.548,1899.004209
6.552,2024.33044
6.556,2086.825918
6.56,2120.845273
6.564,2184.301875
6.568,2285.041187
6.572,2353.996319
6.576,2357.639653
6.58,2343.692165
6.584,2367.407366
6.588,2434.507303
6.592,2474.919257
6.596,2456.657881
6.6,2417.072942
6.604,2418.436398
6.608,2464.480992
6.612,2492.755949
6.616,2472.505268
6.62,2433.233253
6.624,2439.067058
6.628,2486.36335
6.632,2507.619859
6.636,2482.451794
6.64,2432.607404
6.644,2427.868834
6.648,2468.459602
6.652,2492.063045
6.656,2469.219562
6.66,2424.001983
6.664,2417.967012
6.668,2462.40228
6.672,2491.057216
6.676,2470.73948
6.68,2430.685154
6.684,2422.012677
6.688,2462.067003
6.692,2486.028074
6.696,2468.16903
6.7,2424.493721
6.704,2425.656012
6.708,2471.566495
6.712,2487.883268
6.716,2462.894018
6.72,2425.901881
6.724,2427.466503
6.728,2472.348806
6.732,2493.02417
6.736,2470.337149
6.74,2433.277957
6.744,2429.85814
6.748,2473.533448
6.752,2504.490614
6.756,2483.591733
6.76,2438.664727
6.764,2439.670556
6.768,2485.625742
6.772,2513.319554
6.776,2486.810385
6.78,2438.06123
6.784,2443.023317
6.788,2500.288487
6.792,2533.033792
6.796,2520.293298
6.8,2478.987274
6.804,2467.587884
6.808,2506.591678
6.812,2530.485693
6.816,2510.994972
6.82,2468.884286
6.824,2466.872629
6.828,2516.560556
6.832,2553.016252
6.836,2536.878292
6.84,2490.766643
6.844,2480.864821
6.848,2520.31565
6.852,2544.366127
6.856,2524.093094
6.86,2478.562591
6.864,2472.773489
6.868,2517.11935
6.872,2552.47981
6.876,2536.677126
6.88,2502.836585
6.884,2505.71996
6.888,2550.266987
6.892,2575.211534
6.896,2558.648891
6.9,2518.169882
6.904,2517.342868
6.908,2563.812144
6.912,2590.187203
6.916,2555.698461
6.92,2498.567402
6.924,2476.260361
6.928,2498.567402
6.932,2520.159187
6.936,2503.753007
6.94,2456.970806
6.944,2437.100105
6.948,2475.768623
6.952,2523.623708
6.956,2525.925937
6.96,2499.774396
6.964,2492.845356
6.968,2531.133894
6.972,2555.452592
6.976,2538.889949
6.98,2495.214641
6.984,2480.618951
6.988,2519.153359
6.992,2557.508952
6.996,2548.210627
7,2507.619859
7.004,2490.431367
7.008,2526.194158
7.012,2557.21838
7.016,2545.43901
7.02,2509.676219
7.024,2496.131062
7.028,2531.424467
7.032,2564.505048
7.036,2552.971548
7.04,2519.645097
7.044,2539.225225
7.048,2655.186076
7.052,2775.751385
7.056,2766.877743
7.06,2657.980044
7.064,2533.860807
7.068,2314.299621
7.072,1919.76898
7.076,1281.783138
7.08,1024.581614
7.084,1197.405302
7.088,1948.155695
7.092,2647.742945
7.096,2731.852559
7.1,2531.871501
7.104,2431.78039
7.108,2400.487948
7.112,2378.851459
7.116,2340.540569
7.12,2302.564955
7.124,2299.458063
7.128,2343.669813
7.132,2381.354854
7.136,2363.942845
7.14,2306.320048
7.144,2278.223905
7.148,2305.336571
7.152,2330.705801
7.156,2308.622278
7.16,2257.883818
7.164,2236.157922
7.168,2259.984882
7.172,2284.95178
7.176,2260.610731
7.18,2199.255192
7.184,2163.559456
7.188,2184.570096
7.192,2202.585602
7.196,2169.035634
7.2,2096.705389
7.204,2054.885275
7.208,2067.625769
7.212,2075.314769
7.216,2036.445086
7.22,1958.21398
7.224,1902.938116
7.228,1894.042122
7.232,1880.027578
7.236,1815.408685
7.24,1716.055181
7.244,1644.17197
7.248,1623.138979
7.252,1594.819319
7.256,1518.197539
7.26,1406.774093
7.264,1321.748057
7.268,1293.696617
7.272,1269.333216
7.276,1205.876613
7.28,1119.062438
7.284,1064.032443
7.288,1067.496963
7.292,1092.9556
7.296,1088.060568
7.3,1070.112118
7.304,1098.431778
7.308,1203.261459
7.312,1326.553682
7.316,1425.638965
7.32,1495.242297
7.324,1587.286781
7.328,1733.154265
7.332,1878.12768
7.336,1967.534657
7.34,2011.947574
7.344,2066.575237
7.348,2168.074509
7.352,2263.985844
7.356,2304.666019
7.36,2299.435711
7.364,2307.862318
7.368,2363.607569
7.372,2417.631736
7.376,2425.968936
7.38,2391.323732
7.384,2378.024444
7.388,2417.832901
7.392,2461.061175
7.396,2454.512114
7.4,2408.98161
7.404,2387.926267
7.408,2421.051552
7.412,2461.88819
7.416,2457.261378
7.42,2413.451959
7.424,2387.948619
7.428,2418.794026
7.432,2460.010643
7.436,2457.529599
7.44,2412.647297
7.444,2384.618209
7.448,2415.620079
7.452,2454.378003
7.456,2448.387736
7.46,2407.394637
7.464,2383.835898
7.468,2411.060323
7.472,2448.924178
7.476,2445.571416
7.48,2404.779482
7.484,2384.104119
7.488,2414.122512
7.492,2454.288596
7.496,2448.320681
7.5,2406.344105
7.504,2379.007921
7.508,2407.707561
7.512,2447.828942
7.516,2448.074811
7.52,2409.540404
7.524,2389.736758
7.528,2420.112779
7.532,2461.485858
7.536,2458.423669
7.54,2417.341163
7.544,2391.16727
7.548,2421.699753
7.552,2464.145716
7.556,2468.146678
7.56,2431.445114
7.564,2406.969953
7.568,2442.486875
7.572,2484.95519
7.576,2483.770547
7.58,2444.364422
7.584,2419.174006
7.588,2452.187532
7.592,2493.068873
7.596,2493.493556
7.6,2456.032032
7.604,2431.065134
7.608,2460.457678
7.612,2502.188385
7.616,2500.288487
7.62,2457.104916
7.624,2424.985459
7.628,2454.84739
7.632,2500.19908
7.636,2500.221431
7.64,2460.122402
7.644,2438.418858
7.648,2467.297312
7.652,2508.715094
7.656,2504.982353
7.66,2459.988291
7.664,2433.747343
7.668,2468.638416
7.672,2518.505158
7.676,2525.680068
7.68,2494.655847
7.684,2470.828887
7.688,2504.200042
7.692,2546.511894
7.696,2551.272816
7.7,2515.308859
7.704,2491.638361
7.708,2523.444894
7.712,2555.117316
7.716,2537.23592
7.72,2489.514946
7.724,2441.570454
7.728,2450.041765
7.732,2481.11069
7.736,2475.142774
7.74,2434.931986
7.744,2402.723122
7.748,2433.792047
7.752,2494.879364
7.756,2504.580021
7.76,2472.080585
7.764,2451.114649
7.768,2480.238972
7.772,2522.863748
7.776,2527.445856
7.78,2485.916315
7.784,2451.047593
7.788,2475.545105
7.792,2521.388533
7.796,2528.854016
7.8,2492.241859
7.804,2459.898884
7.808,2478.651998
7.812,2518.594565
7.816,2527.177635
7.82,2489.783167
7.824,2456.032032
7.828,2479.434309
7.832,2522.975507
7.836,2537.884121
7.84,2534.263138
7.844,2581.559429
7.848,2696.76032
7.852,2770.968112
7.856,2751.097411
7.86,2607.800377
7.864,2310.030438
7.868,1908.816625
7.872,1354.649824
7.876,1135.379211
7.88,1259.274931
7.884,1825.511673
7.888,2487.972675
7.892,2693.072282
7.896,2542.935615
7.9,2401.270259
7.904,2286.829327
7.908,2269.640835
7.912,2315.350153
7.916,2338.595967
7.92,2317.630031
7.924,2289.802109
7.928,2307.795263
7.932,2346.106153
7.936,2346.173208
7.94,2299.413359
7.944,2254.486353
7.948,2264.924617
7.952,2300.687409
7.956,2304.196632
7.96,2258.062632
7.964,2212.733294
7.968,2219.438817
7.972,2250.038356
7.976,2245.657414
7.98,2197.467053
7.984,2151.534218
7.988,2152.450639
7.992,2176.769337
7.996,2159.357328
8,2098.851156
8.004,2043.083554
8.008,2041.585987
8.012,2055.377013
8.016,2028.934899
8.02,1955.799992
8.024,1882.262752
8.028,1855.775935
8.032,1849.316281
8.036,1806.199766
8.04,1719.206777
8.044,1625.46356
8.048,1581.095348
8.052,1558.542437
8.056,1503.22187
8.06,1405.902374
8.064,1312.852062
8.068,1276.396367
8.072,1266.986283
8.076,1224.585023
8.08,1148.834962
8.084,1085.937153
8.088,1085.713635
8.092,1133.926348
8.096,1168.996235
8.1,1174.003026
8.104,1198.701703
8.108,1296.04355
8.112,1428.857616
8.116,1538.425867
8.12,1613.885357
8.124,1688.607238
8.128,1810.044266
8.132,1952.849561
8.136,2050.303167
8.14,2088.122319
8.144,2115.726723
8.148,2186.313532
8.152,2274.133536
8.156,2323.12856
8.16,2316.892423
8.164,2304.666019
8.168,2341.434639
8.172,2400.77852
8.176,2420.448055
8.18,2390.13909
8.184,2356.633825
8.188,2372.771784
8.192,2417.788198
8.196,2432.67446
8.2,2400.331485
8.204,2362.378223
8.208,2377.175078
8.212,2421.699753
8.216,2429.031125
8.22,2389.334427
8.224,2349.190694
8.228,2366.245075
8.232,2411.596765
8.236,2426.14775
8.24,2392.70954
8.244,2352.34229
8.248,2365.66393
8.252,2410.859157
8.256,2424.784294
8.26,2394.36357
8.264,2356.857342
8.268,2372.727081
8.272,2416.134169
8.276,2426.281861
8.28,2389.826165
8.284,2351.090592
8.288,2364.211066
8.292,2409.115721
8.296,2423.398486
8.3,2389.267372
8.304,2352.007014
8.308,2364.792212
8.312,2407.931078
8.316,2422.213843
8.32,2393.380093
8.324,2358.734889
8.328,2372.056529
8.332,2416.737666
8.336,2434.283785
8.34,2403.550137
8.344,2365.485116
8.348,2379.901991
8.352,2425.812474
8.356,2441.078715
8.36,2411.753227
8.364,2376.370415
8.368,2389.200317
8.372,2434.306137
8.376,2452.723974
8.38,2426.52773
8.384,2390.429663
8.388,2404.62302
8.392,2450.309986
8.396,2468.772527
8.4,2436.65307
8.404,2394.49768
8.408,2405.226517
8.412,2449.952358
8.416,2465.240951
8.42,2440.721088
8.424,2404.310096
8.428,2413.787235
8.432,2460.323567
8.436,2477.355597
8.44,2448.432439
8.444,2407.43934
8.448,2416.983535
8.452,2463.56457
8.456,2482.831774
8.46,2452.723974
8.464,2410.188605
8.468,2415.038933
8.472,2462.692852
8.476,2483.03294
8.48,2458.334262
8.484,2427.108875
8.488,2449.170047
8.492,2500.556707
8.496,2520.114484
8.5,2495.192289
8.504,2458.624835
8.508,2468.951341
8.512,2521.99203
8.516,2539.001708
8.52,2490.386664
8.524,2438.128285
8.528,2435.267262
8.532,2463.005777
8.536,2463.609274
8.54,2422.68323
8.544,2377.19743
8.548,2388.239192
8.552,2429.34405
8.556,2458.781297
8.56,2441.01166
8.564,2408.020485
8.568,2427.913538
8.572,2478.182611
8.576,2500.579059
8.58,2473.131117
8.584,2425.857177
8.588,2426.14775
8.592,2470.940646
8.596,2491.057216
8.6,2464.659806
8.604,2423.934927
8.608,2427.399448
8.612,2475.321588
8.616,2499.170899
8.62,2470.404204
8.624,2430.774561
8.628,2439.08941
8.632,2485.916315
8.636,2509.877385
8.64,2485.335169
8.644,2464.570399
8.648,2520.472112
8.652,2659.365852
8.656,2738.111048
8.66,2738.669841
8.664,2660.103459
8.668,2485.290466
8.672,2165.459355
8.676,1650.408107
8.68,1118.257775
8.684,1056.388146
8.688,1408.562232
8.692,2121.471121
8.696,2625.368848
8.7,2557.330138
8.704,2367.697938
8.708,2273.79826
8.712,2265.21519
8.716,2281.084929
8.72,2269.551429
8.724,2246.484428
8.728,2259.403737
8.732,2313.226737
8.736,2336.740772
8.74,2304.80013
8.744,2258.867295
8.748,2254.374594
8.752,2290.20444
8.756,2301.201499
8.76,2263.985844
8.764,2209.760512
8.768,2202.250326
8.772,2238.482504
8.776,2251.24535
8.78,2215.527262
8.784,2157.993872
8.788,2142.794686
8.792,2174.62357
8.796,2181.217334
8.8,2133.429305
8.804,2069.168039
8.808,2051.979548
8.812,2070.531496
8.816,2062.440164
8.82,2005.286754
8.824,1930.274299
8.828,1895.04795
8.832,1896.947848
8.836,1871.578618
8.84,1797.393179
8.844,1700.16309
8.848,1639.858084
8.852,1628.79397
8.856,1598.127377
8.86,1511.93905
8.864,1403.220165
8.868,1336.857836
8.872,1321.502187
8.876,1287.147556
8.88,1211.263384
8.884,1124.292746
8.888,1088.887583
8.892,1112.468673
8.896,1126.751438
8.9,1104.556156
8.904,1091.122757
8.908,1139.693098
8.912,1253.508181
8.916,1364.886923
8.92,1439.519398
8.924,1499.556184
8.928,1602.083636
8.932,1749.649852
8.936,1876.652464
8.94,1947.373384
8.944,1988.277076
8.948,2058.908589
8.952,2162.419517
8.956,2235.196797
8.96,2253.368766
8.964,2245.120972
8.968,2271.093699
8.972,2337.903063
8.976,2379.522011
8.98,2367.675587
8.984,2331.868092
8.988,2333.097438
8.992,2384.238229
8.996,2418.190529
9,2398.85627
9.004,2355.337424
9.008,2347.559017
9.012,2388.418006
9.016,2412.624945
9.02,2390.899049
9.024,2344.720345
9.028,2339.847665
9.032,2382.852421
9.036,2412.267317
9.04,2396.688151
9.044,2354.800982
9.048,2351.202351
9.052,2393.715369
9.056,2419.86691
9.06,2400.890279
9.064,2357.527895
9.068,2350.285929
9.072,2393.581258
9.076,2418.011715
9.08,2395.90584
9.084,2356.969101
9.088,2355.337424
9.092,2395.637619
9.096,2421.386829
9.1,2401.270259
9.104,2364.322825
9.108,2360.210104
9.112,2400.353837
9.116,2427.019468
9.12,2407.729913
9.124,2363.316996
9.128,2356.857342
9.132,2402.656067
9.136,2435.490779
9.14,2419.799855
9.144,2374.403462
9.148,2366.088613
9.152,2412.759055
9.156,2444.699698
9.16,2427.690021
9.164,2384.104119
9.168,2379.052625
9.172,2421.163311
9.176,2453.193361
9.18,2434.21673
9.184,2390.250849
9.188,2382.628904
9.192,2427.824131
9.196,2465.218599
9.2,2447.471314
9.204,2404.466558
9.208,2401.449073
9.212,2442.397468
9.216,2473.354634
9.22,2461.105878
9.224,2420.157483
9.228,2407.841671
9.232,2446.912521
9.236,2479.724882
9.24,2459.183628
9.244,2416.357686
9.248,2407.372285
9.252,2447.806591
9.256,2477.512059
9.26,2462.804611
9.264,2422.526768
9.268,2416.312983
9.272,2460.301216
9.276,2492.845356
9.28,2484.195231
9.284,2446.465486
9.288,2446.219617
9.292,2494.722902
9.296,2527.065876
9.3,2509.206833
9.304,2473.645207
9.308,2464.056309
9.312,2491.23603
9.316,2508.938612
9.32,2485.357521
9.324,2421.990326
9.328,2392.687189
9.332,2422.660878
9.336,2450.734669
9.34,2436.206035
9.344,2386.026369
9.348,2383.366511
9.352,2446.711355
9.356,2488.263248
9.36,2479.926047
9.364,2435.423724
9.368,2423.286727
9.372,2467.230256
9.376,2501.450777
9.38,2480.931876
9.384,2433.367364
9.388,2418.659916
9.392,2456.970806
9.396,2494.991123
9.4,2488.129138
9.404,2442.866855
9.408,2427.287689
9.412,2468.325492
9.416,2503.79771
9.42,2490.073739
9.424,2443.96209
9.428,2434.887282
9.432,2481.423614
9.436,2533.436124
9.44,2565.667339
9.444,2607.599212
9.448,2656.281311
9.452,2722.353068
9.456,2728.700963
9.46,2557.464249
9.464,2165.057023
9.468,1630.313889
9.472,1134.641604
9.476,1107.774807
9.48,1412.272622
9.484,2036.288623
9.488,2539.113467
9.492,2567.47783
9.496,2446.599596
9.5,2323.307374
9.504,2222.009268
9.508,2200.171614
9.512,2260.454269
9.516,2322.726229
9.52,2325.296679
9.524,2283.185993
9.528,2264.18701
9.532,2299.078083
9.536,2326.391915
9.54,2303.660191
9.544,2245.813876
9.548,2217.203643
9.552,2246.082097
9.556,2276.167545
9.56,2257.280321
9.564,2200.596297
9.568,2170.600256
9.572,2197.578811
9.576,2218.097713
9.58,2188.59341
9.584,2132.445828
9.588,2097.130072
9.592,2118.140712
9.596,2136.804418
9.6,2102.36038
9.604,2030.790094
9.608,1985.863088
9.612,1992.501556
9.616,1995.072007
9.62,1945.115858
9.624,1855.820639
9.628,1790.777062
9.632,1778.528306
9.636,1761.429222
9.64,1693.971657
9.644,1584.671627
9.648,1500.494957
9.652,1472.264704
